station_id,fecha,lat,lon,PM2.5,PM10,O3,NO2,CO
EST_002,14/01/2023 23:00,15.4994,-89.1554,,43.01,22.45,24.18,0.485
EST_002,15/01/2023 00:00,15.4994,-89.1554,13.44,23.38,47.11,27.85,0.584
EST_002,15/01/2023 01:00,15.4994,-89.1554,19.9,39.71,51.01,26.68,0.524
EST_002,15/01/2023 02:00,15.4994,-89.1554,24.23,33.72,62.69,30.8,0.483
EST_002,15/01/2023 03:00,15.4994,-89.1554,31.48,51.21,63.04,25.44,0.517
EST_002,15/01/2023 04:00,15.4994,-89.1554,23.33,40.72,70.32,25.14,0.691
EST_002,15/01/2023 05:00,15.4994,-89.1554,25.41,44.17,58.21,19.0,0.714
EST_002,15/01/2023 06:00,15.4994,-89.1554,30.95,70.41,51.37,29.54,0.662
EST_002,15/01/2023 07:00,15.4994,-89.1554,35.56,65.87,80.42,27.31,0.962
EST_002,15/01/2023 08:00,15.4994,-89.1554,,50.9,42.05,33.06,0.902
EST_002,15/01/2023 09:00,15.4994,-89.1554,43.54,81.72,39.88,33.93,1.171
EST_002,15/01/2023 10:00,15.4994,-89.1554,35.89,68.97,55.65,37.29,0.92
EST_002,15/01/2023 11:00,15.4994,-89.1554,41.49,73.68,61.43,35.24,1.072
EST_002,15/01/2023 12:00,15.4994,-89.1554,43.46,68.52,41.9,40.68,1.03
EST_002,15/01/2023 13:00,15.4994,-89.1554,38.9,84.08,44.82,22.11,0.992
EST_002,15/01/2023 14:00,15.4994,-89.1554,44.1,70.82,10.04,35.88,1.011
EST_002,15/01/2023 15:00,15.4994,-89.1554,39.06,75.6,20.86,39.67,1.189
EST_002,15/01/2023 16:00,15.4994,-89.1554,40.19,73.95,3.94,41.35,0.964
EST_002,15/01/2023 17:00,15.4994,-89.1554,34.81,67.47,28.49,33.73,0.798
EST_002,15/01/2023 18:00,15.4994,-89.1554,,73.3,4.53,36.42,0.617
EST_002,15/01/2023 19:00,15.4994,-89.1554,25.51,50.41,7.9,26.77,
EST_002,15/01/2023 20:00,15.4994,-89.1554,23.11,37.13,27.82,24.01,0.596
EST_002,15/01/2023 21:00,15.4994,-89.1554,30.32,63.42,36.48,24.99,0.524
EST_002,15/01/2023 22:00,15.4994,-89.1554,25.79,41.37,28.41,21.06,0.518
EST_002,15/01/2023 23:00,15.4994,-89.1554,16.5,31.01,40.53,16.36,0.283
EST_002,16/01/2023 00:00,15.4994,-89.1554,22.18,29.58,,17.42,0.491
EST_002,16/01/2023 01:00,15.4994,-89.1554,9.75,9.29,43.02,14.71,0.613
EST_002,16/01/2023 02:00,15.4994,-89.1554,,35.97,39.05,23.71,0.702
EST_002,16/01/2023 03:00,15.4994,-89.1554,29.02,55.18,59.79,22.4,0.398
EST_002,16/01/2023 04:00,15.4994,-89.1554,25.66,32.58,,22.2,0.57
EST_002,16/01/2023 05:00,15.4994,-89.1554,29.3,56.71,68.26,23.1,0.637
EST_002,16/01/2023 06:00,15.4994,-89.1554,16.22,22.63,63.12,30.53,
EST_002,16/01/2023 07:00,15.4994,-89.1554,31.93,67.71,47.63,33.97,0.756
EST_002,16/01/2023 08:00,15.4994,-89.1554,38.0,65.58,64.22,26.35,1.118
EST_002,16/01/2023 09:00,15.4994,-89.1554,40.71,64.28,54.13,27.22,1.016
EST_002,16/01/2023 10:00,15.4994,-89.1554,44.78,81.22,45.17,39.7,1.047
EST_002,16/01/2023 11:00,15.4994,-89.1554,39.92,64.53,42.23,28.85,1.249
EST_002,16/01/2023 12:00,15.4994,-89.1554,40.49,83.03,33.1,38.74,1.098
EST_002,16/01/2023 13:00,15.4994,-89.1554,34.32,61.78,43.71,43.81,
EST_002,16/01/2023 14:00,15.4994,-89.1554,38.96,68.92,15.82,43.02,0.985
EST_002,16/01/2023 15:00,15.4994,-89.1554,32.09,62.5,15.92,37.35,0.875
EST_002,16/01/2023 16:00,15.4994,-89.1554,27.09,40.73,19.39,35.54,0.889
EST_002,16/01/2023 17:00,15.4994,-89.1554,28.5,40.98,36.82,41.33,1.096
EST_002,16/01/2023 18:00,15.4994,-89.1554,38.88,73.26,30.54,16.33,0.863
EST_002,16/01/2023 19:00,15.4994,-89.1554,,40.53,4.27,23.61,0.75
EST_002,16/01/2023 20:00,15.4994,-89.1554,27.45,,,28.24,0.552
EST_002,16/01/2023 21:00,15.4994,-89.1554,21.71,45.77,39.35,20.66,0.679
EST_002,16/01/2023 22:00,15.4994,-89.1554,13.74,28.93,18.26,27.27,0.404
EST_002,16/01/2023 23:00,15.4994,-89.1554,26.38,37.45,9.61,20.08,0.354
EST_002,17/01/2023 00:00,15.4994,-89.1554,10.5,13.94,,20.66,0.444
EST_002,17/01/2023 01:00,15.4994,-89.1554,18.93,26.84,56.4,18.9,0.706
EST_002,17/01/2023 02:00,15.4994,-89.1554,22.43,54.59,65.91,18.46,
EST_002,17/01/2023 03:00,15.4994,-89.1554,25.45,53.06,45.43,19.61,0.543
EST_002,17/01/2023 04:00,15.4994,-89.1554,22.74,37.57,74.84,25.36,0.583
EST_002,17/01/2023 05:00,15.4994,-89.1554,19.6,39.89,37.04,22.06,0.558
EST_002,17/01/2023 06:00,15.4994,-89.1554,27.38,38.43,56.32,32.77,0.808
EST_002,17/01/2023 07:00,15.4994,-89.1554,30.23,49.03,55.15,33.34,0.894
EST_002,17/01/2023 08:00,15.4994,-89.1554,32.52,59.38,68.84,37.5,1.029
EST_002,17/01/2023 09:00,15.4994,-89.1554,43.31,81.58,67.13,28.01,1.103
EST_002,17/01/2023 10:00,15.4994,-89.1554,33.99,60.4,59.54,26.43,1.04
EST_002,17/01/2023 11:00,15.4994,-89.1554,42.56,78.6,31.67,35.71,
EST_002,17/01/2023 12:00,15.4994,-89.1554,42.19,76.57,48.63,50.49,1.03
EST_002,17/01/2023 13:00,15.4994,-89.1554,45.87,81.25,39.91,42.06,1.143
EST_002,17/01/2023 14:00,15.4994,-89.1554,39.4,68.56,13.29,32.16,1.009
EST_002,17/01/2023 15:00,15.4994,-89.1554,42.44,72.98,,35.78,1.058
EST_002,17/01/2023 16:00,15.4994,-89.1554,35.55,65.85,33.06,35.64,
EST_002,17/01/2023 17:00,15.4994,-89.1554,36.18,68.41,18.88,23.23,0.885
EST_002,17/01/2023 18:00,15.4994,-89.1554,23.91,44.62,7.15,34.85,0.879
EST_002,17/01/2023 19:00,15.4994,-89.1554,15.65,18.73,18.6,25.09,
EST_002,17/01/2023 20:00,15.4994,-89.1554,28.32,42.98,26.32,23.55,0.544
EST_002,17/01/2023 21:00,15.4994,-89.1554,26.52,50.92,25.03,22.46,0.561
EST_002,17/01/2023 22:00,15.4994,-89.1554,25.15,57.05,14.48,26.79,0.396
EST_002,17/01/2023 23:00,15.4994,-89.1554,19.16,35.7,53.68,16.5,0.47
EST_002,18/01/2023 00:00,15.4994,-89.1554,28.89,48.71,50.04,11.47,0.463
EST_002,18/01/2023 01:00,15.4994,-89.1554,19.49,36.87,41.82,21.89,0.641
EST_002,18/01/2023 02:00,15.4994,-89.1554,24.89,35.71,47.05,10.85,0.554
EST_002,18/01/2023 03:00,15.4994,-89.1554,27.35,59.71,57.74,20.84,0.691
EST_002,18/01/2023 04:00,15.4994,-89.1554,35.05,64.58,46.02,29.93,0.68
EST_002,18/01/2023 05:00,15.4994,-89.1554,27.29,43.76,62.55,28.82,0.669
EST_002,18/01/2023 06:00,15.4994,-89.1554,28.2,49.42,46.69,33.21,0.813
EST_002,18/01/2023 07:00,15.4994,-89.1554,26.56,43.6,58.61,33.17,0.951
EST_002,18/01/2023 08:00,15.4994,-89.1554,44.23,,45.63,44.05,1.069
EST_002,18/01/2023 09:00,15.4994,-89.1554,40.65,71.55,42.96,30.72,0.999
EST_002,18/01/2023 10:00,15.4994,-89.1554,42.4,77.57,66.46,36.92,0.895
EST_002,18/01/2023 11:00,15.4994,-89.1554,56.72,106.69,,33.54,0.918
EST_002,18/01/2023 12:00,15.4994,-89.1554,43.11,71.67,42.07,40.78,1.067
EST_002,18/01/2023 13:00,15.4994,-89.1554,34.63,63.89,14.71,35.42,0.856
EST_002,18/01/2023 14:00,15.4994,-89.1554,39.17,72.7,24.03,43.52,1.239
EST_002,18/01/2023 15:00,15.4994,-89.1554,33.69,48.21,30.47,31.0,1.072
EST_002,18/01/2023 16:00,15.4994,-89.1554,34.52,64.15,24.62,39.04,0.886
EST_002,18/01/2023 17:00,15.4994,-89.1554,32.08,57.37,0.0,33.04,0.767
EST_002,18/01/2023 18:00,15.4994,-89.1554,28.57,52.46,22.07,27.84,0.903
EST_002,18/01/2023 19:00,15.4994,-89.1554,21.95,39.8,24.35,,0.611
EST_002,18/01/2023 20:00,15.4994,-89.1554,34.47,64.13,35.52,25.31,0.548
EST_002,18/01/2023 21:00,15.4994,-89.1554,25.94,57.39,19.31,24.12,0.511
EST_002,18/01/2023 22:00,15.4994,-89.1554,21.73,29.68,7.58,20.04,0.552
EST_002,18/01/2023 23:00,15.4994,-89.1554,25.65,43.43,24.86,16.76,0.572
EST_002,19/01/2023 00:00,15.4994,-89.1554,23.88,48.32,29.03,18.32,0.619
EST_002,19/01/2023 01:00,15.4994,-89.1554,23.25,45.69,52.54,11.86,0.615
EST_002,19/01/2023 02:00,15.4994,-89.1554,26.3,51.01,22.83,25.28,0.54
EST_002,19/01/2023 03:00,15.4994,-89.1554,25.13,67.27,,16.17,0.69
EST_002,19/01/2023 04:00,15.4994,-89.1554,29.89,58.71,71.58,22.91,0.583
EST_002,19/01/2023 05:00,15.4994,-89.1554,32.72,67.94,59.39,29.17,0.54
EST_002,19/01/2023 06:00,15.4994,-89.1554,32.36,55.79,68.96,32.2,0.733
EST_002,19/01/2023 07:00,15.4994,-89.1554,33.03,51.52,42.9,21.2,0.797
EST_002,19/01/2023 08:00,15.4994,-89.1554,44.2,77.05,41.3,31.54,0.887
EST_002,19/01/2023 09:00,15.4994,-89.1554,36.24,70.92,68.51,35.96,0.916
EST_002,19/01/2023 10:00,15.4994,-89.1554,42.18,79.17,51.01,35.19,1.014
EST_002,19/01/2023 11:00,15.4994,-89.1554,43.29,81.15,,42.45,1.152
EST_002,19/01/2023 12:00,15.4994,-89.1554,38.52,67.62,28.82,31.89,1.272
EST_002,19/01/2023 13:00,15.4994,-89.1554,37.19,63.95,35.83,25.48,0.917
EST_002,19/01/2023 14:00,15.4994,-89.1554,38.46,67.8,18.54,38.98,0.931
EST_002,19/01/2023 15:00,15.4994,-89.1554,36.19,70.93,37.73,30.97,0.933
EST_002,19/01/2023 16:00,15.4994,-89.1554,29.29,59.45,49.96,23.21,1.027
EST_002,19/01/2023 17:00,15.4994,-89.1554,30.91,47.59,25.52,29.28,0.857
EST_002,19/01/2023 18:00,15.4994,-89.1554,32.92,65.35,13.65,34.15,0.728
EST_002,19/01/2023 19:00,15.4994,-89.1554,35.33,58.39,0.0,19.61,0.794
EST_002,19/01/2023 20:00,15.4994,-89.1554,29.36,56.61,5.83,35.68,0.746
EST_002,19/01/2023 21:00,15.4994,-89.1554,11.53,19.21,41.41,18.15,0.586
EST_002,19/01/2023 22:00,15.4994,-89.1554,26.15,59.59,19.71,21.51,0.459
EST_002,19/01/2023 23:00,15.4994,-89.1554,19.15,31.13,31.12,14.18,0.537
EST_002,20/01/2023 00:00,15.4994,-89.1554,23.87,44.4,46.55,20.21,0.477
EST_002,20/01/2023 01:00,15.4994,-89.1554,21.88,,60.0,,
EST_002,20/01/2023 02:00,15.4994,-89.1554,,32.59,48.0,13.62,0.489
EST_002,20/01/2023 03:00,15.4994,-89.1554,24.03,42.68,,36.47,0.68
EST_002,20/01/2023 04:00,15.4994,-89.1554,26.51,45.58,58.04,21.52,0.675
EST_002,20/01/2023 05:00,15.4994,-89.1554,35.76,60.25,53.04,23.46,0.826
EST_002,20/01/2023 06:00,15.4994,-89.1554,31.53,53.23,54.26,32.85,0.934
EST_002,20/01/2023 07:00,15.4994,-89.1554,39.65,80.26,63.44,39.14,0.924
EST_002,20/01/2023 08:00,15.4994,-89.1554,41.33,69.61,59.17,37.63,0.899
EST_002,20/01/2023 09:00,15.4994,-89.1554,42.04,80.21,75.46,27.65,1.116
EST_002,20/01/2023 10:00,15.4994,-89.1554,31.37,58.98,54.39,36.0,1.106
EST_002,20/01/2023 11:00,15.4994,-89.1554,46.89,,56.69,26.32,1.35
EST_002,20/01/2023 12:00,15.4994,-89.1554,39.36,75.0,29.29,40.51,1.131
EST_002,20/01/2023 13:00,15.4994,-89.1554,44.89,69.49,40.08,27.55,1.16
EST_002,20/01/2023 14:00,15.4994,-89.1554,35.45,68.84,22.77,30.91,1.089
EST_002,20/01/2023 15:00,15.4994,-89.1554,32.8,54.99,29.81,33.64,1.002
EST_002,20/01/2023 16:00,15.4994,-89.1554,,83.84,29.56,34.23,0.924
EST_002,20/01/2023 17:00,15.4994,-89.1554,29.47,42.69,21.18,,0.907
EST_002,20/01/2023 18:00,15.4994,-89.1554,37.4,68.3,44.07,35.6,0.852
EST_002,20/01/2023 19:00,15.4994,-89.1554,29.67,60.83,34.96,29.55,0.838
EST_002,20/01/2023 20:00,15.4994,-89.1554,24.57,37.78,34.45,27.22,0.681
EST_002,20/01/2023 21:00,15.4994,-89.1554,24.38,39.03,33.5,16.2,0.542
EST_002,20/01/2023 22:00,15.4994,-89.1554,16.52,33.36,47.63,29.57,0.508
EST_002,20/01/2023 23:00,15.4994,-89.1554,21.96,43.36,20.45,16.26,0.378
EST_002,21/01/2023 00:00,15.4994,-89.1554,16.27,9.82,53.7,28.69,
EST_002,21/01/2023 01:00,15.4994,-89.1554,20.05,52.22,35.26,30.38,0.456
EST_002,21/01/2023 02:00,15.4994,-89.1554,,54.02,44.36,23.64,0.637
EST_002,21/01/2023 03:00,15.4994,-89.1554,25.9,52.19,59.76,27.5,0.616
EST_002,21/01/2023 04:00,15.4994,-89.1554,19.29,33.57,69.65,8.59,0.68
EST_002,21/01/2023 05:00,15.4994,-89.1554,33.37,45.23,47.78,,0.711
EST_002,21/01/2023 06:00,15.4994,-89.1554,,62.41,54.87,33.51,0.721
EST_002,21/01/2023 07:00,15.4994,-89.1554,31.59,52.34,60.29,34.69,0.781
EST_002,21/01/2023 08:00,15.4994,-89.1554,40.45,77.16,55.46,25.9,1.123
EST_002,21/01/2023 09:00,15.4994,-89.1554,37.95,66.56,62.68,32.19,1.024
EST_002,21/01/2023 10:00,15.4994,-89.1554,34.55,64.1,84.36,22.25,1.172
EST_002,21/01/2023 11:00,15.4994,-89.1554,50.62,84.92,49.37,,1.228
EST_002,21/01/2023 12:00,15.4994,-89.1554,41.64,81.87,32.65,26.58,1.059
EST_002,21/01/2023 13:00,15.4994,-89.1554,40.98,,21.86,41.38,
EST_002,21/01/2023 14:00,15.4994,-89.1554,38.37,87.03,26.75,40.84,1.064
EST_002,21/01/2023 15:00,15.4994,-89.1554,44.71,98.38,16.46,31.29,0.896
EST_002,21/01/2023 16:00,15.4994,-89.1554,34.12,74.47,,34.61,0.931
EST_002,21/01/2023 17:00,15.4994,-89.1554,26.61,58.1,25.2,28.99,
EST_002,21/01/2023 18:00,15.4994,-89.1554,28.35,50.36,15.37,29.21,0.75
EST_002,21/01/2023 19:00,15.4994,-89.1554,,73.77,40.53,20.19,0.69
EST_002,21/01/2023 20:00,15.4994,-89.1554,30.92,54.88,15.33,27.11,0.633
EST_002,21/01/2023 21:00,15.4994,-89.1554,23.41,29.71,24.66,14.14,0.799
EST_002,21/01/2023 22:00,15.4994,-89.1554,,65.97,36.39,11.92,0.357
EST_002,21/01/2023 23:00,15.4994,-89.1554,25.85,55.55,43.74,,0.56
EST_002,22/01/2023 00:00,15.4994,-89.1554,20.44,36.53,52.78,18.94,0.475
EST_002,22/01/2023 01:00,15.4994,-89.1554,21.28,28.51,49.46,21.63,0.446
EST_002,22/01/2023 02:00,15.4994,-89.1554,24.76,39.88,60.51,17.82,0.512
EST_002,22/01/2023 03:00,15.4994,-89.1554,20.55,22.42,47.49,31.77,0.655
EST_002,22/01/2023 04:00,15.4994,-89.1554,26.8,55.81,66.5,24.8,0.722
EST_002,22/01/2023 05:00,15.4994,-89.1554,30.74,42.5,68.37,27.09,0.741
EST_002,22/01/2023 06:00,15.4994,-89.1554,23.35,44.33,75.13,28.99,0.909
EST_002,22/01/2023 07:00,15.4994,-89.1554,33.43,53.43,42.63,35.09,1.005
EST_002,22/01/2023 08:00,15.4994,-89.1554,35.28,52.09,48.25,34.88,1.032
EST_002,22/01/2023 09:00,15.4994,-89.1554,44.01,81.12,62.37,35.87,0.958
EST_002,22/01/2023 10:00,15.4994,-89.1554,31.24,53.56,23.49,38.61,1.109
EST_002,22/01/2023 11:00,15.4994,-89.1554,39.56,77.91,50.1,26.6,1.14
EST_002,22/01/2023 12:00,15.4994,-89.1554,39.4,60.78,50.6,27.07,1.018
EST_002,22/01/2023 13:00,15.4994,-89.1554,46.27,77.23,29.06,35.35,0.933
EST_002,22/01/2023 14:00,15.4994,-89.1554,,53.36,25.7,33.94,0.858
EST_002,22/01/2023 15:00,15.4994,-89.1554,,68.69,15.12,36.56,1.019
EST_002,22/01/2023 16:00,15.4994,-89.1554,40.13,86.62,17.46,32.1,0.98
EST_002,22/01/2023 17:00,15.4994,-89.1554,32.36,74.92,15.76,32.98,0.759
EST_002,22/01/2023 18:00,15.4994,-89.1554,33.03,60.19,13.17,21.77,0.905
EST_002,22/01/2023 19:00,15.4994,-89.1554,,42.86,13.3,25.88,0.738
EST_002,22/01/2023 20:00,15.4994,-89.1554,31.13,53.65,19.97,17.29,0.785
EST_002,22/01/2023 21:00,15.4994,-89.1554,18.11,39.58,23.03,24.28,0.625
EST_002,22/01/2023 22:00,15.4994,-89.1554,19.06,30.2,48.74,11.68,0.434
EST_002,22/01/2023 23:00,15.4994,-89.1554,24.46,45.94,30.88,22.01,0.556
EST_002,23/01/2023 00:00,15.4994,-89.1554,27.98,50.26,43.44,12.66,0.567
EST_002,23/01/2023 01:00,15.4994,-89.1554,11.18,15.58,39.41,18.35,0.455
EST_002,23/01/2023 02:00,15.4994,-89.1554,30.07,49.91,44.1,25.55,0.396
EST_002,23/01/2023 03:00,15.4994,-89.1554,24.09,45.7,37.1,23.48,
EST_002,23/01/2023 04:00,15.4994,-89.1554,17.44,23.58,41.61,15.77,0.55
EST_002,23/01/2023 05:00,15.4994,-89.1554,14.27,,47.25,22.57,0.834
EST_002,23/01/2023 06:00,15.4994,-89.1554,,39.83,61.84,20.49,0.759
EST_002,23/01/2023 07:00,15.4994,-89.1554,34.36,62.87,70.08,21.6,1.05
EST_002,23/01/2023 08:00,15.4994,-89.1554,36.55,76.85,39.45,32.59,0.738
EST_002,23/01/2023 09:00,15.4994,-89.1554,42.12,74.46,48.65,36.46,1.026
EST_002,23/01/2023 10:00,15.4994,-89.1554,37.79,75.39,36.33,37.13,1.203
EST_002,23/01/2023 11:00,15.4994,-89.1554,36.0,50.47,42.53,38.74,1.001
EST_002,23/01/2023 12:00,15.4994,-89.1554,39.82,67.92,50.76,35.94,1.084
EST_002,23/01/2023 13:00,15.4994,-89.1554,41.72,75.32,30.35,34.36,1.049
EST_002,23/01/2023 14:00,15.4994,-89.1554,41.71,90.46,29.52,29.56,0.991
EST_002,23/01/2023 15:00,15.4994,-89.1554,35.02,47.36,40.41,31.46,1.037
EST_002,23/01/2023 16:00,15.4994,-89.1554,41.41,73.77,27.26,25.39,0.82
EST_002,23/01/2023 17:00,15.4994,-89.1554,31.39,68.15,13.08,25.84,0.867
EST_002,23/01/2023 18:00,15.4994,-89.1554,27.56,43.33,21.59,28.44,0.852
EST_002,23/01/2023 19:00,15.4994,-89.1554,26.61,46.2,12.41,25.34,0.701
EST_002,23/01/2023 20:00,15.4994,-89.1554,32.29,60.77,26.88,39.32,0.55
EST_002,23/01/2023 21:00,15.4994,-89.1554,24.18,45.01,31.01,,0.691
EST_002,23/01/2023 22:00,15.4994,-89.1554,,48.15,16.33,20.45,0.613
EST_002,23/01/2023 23:00,15.4994,-89.1554,26.9,52.0,36.58,13.15,0.406
EST_002,24/01/2023 00:00,15.4994,-89.1554,32.64,69.38,38.82,18.06,0.371
EST_002,24/01/2023 01:00,15.4994,-89.1554,23.32,39.1,50.62,18.54,0.415
EST_002,24/01/2023 02:00,15.4994,-89.1554,29.44,47.07,58.31,25.3,0.595
EST_002,24/01/2023 03:00,15.4994,-89.1554,30.05,52.28,58.92,20.09,0.615
EST_002,24/01/2023 04:00,15.4994,-89.1554,23.91,33.77,54.29,23.04,0.729
EST_002,24/01/2023 05:00,15.4994,-89.1554,29.49,56.95,68.65,,0.69
EST_002,24/01/2023 06:00,15.4994,-89.1554,,42.88,51.27,20.99,
EST_002,24/01/2023 07:00,15.4994,-89.1554,33.51,54.95,46.11,26.81,0.97
EST_002,24/01/2023 08:00,15.4994,-89.1554,33.82,,25.37,30.09,0.895
EST_002,24/01/2023 09:00,15.4994,-89.1554,37.01,57.48,,34.03,1.031
EST_002,24/01/2023 10:00,15.4994,-89.1554,36.87,72.53,41.78,37.72,0.905
EST_002,24/01/2023 11:00,15.4994,-89.1554,40.19,68.51,49.15,34.55,1.033
EST_002,24/01/2023 12:00,15.4994,-89.1554,44.63,,20.29,34.74,1.201
EST_002,24/01/2023 13:00,15.4994,-89.1554,41.03,70.72,28.35,27.12,1.018
EST_002,24/01/2023 14:00,15.4994,-89.1554,31.31,61.42,34.7,37.63,1.141
EST_002,24/01/2023 15:00,15.4994,-89.1554,35.32,65.01,15.56,30.18,0.779
EST_002,24/01/2023 16:00,15.4994,-89.1554,,58.84,26.77,35.74,0.894
EST_002,24/01/2023 17:00,15.4994,-89.1554,35.79,65.31,15.11,36.65,0.861
EST_002,24/01/2023 18:00,15.4994,-89.1554,34.5,48.8,19.67,27.06,0.974
EST_002,24/01/2023 19:00,15.4994,-89.1554,30.69,63.3,26.63,20.81,0.605
EST_002,24/01/2023 20:00,15.4994,-89.1554,23.06,40.8,32.21,23.92,0.717
EST_002,24/01/2023 21:00,15.4994,-89.1554,26.16,53.41,26.78,24.09,0.694
EST_002,24/01/2023 22:00,15.4994,-89.1554,20.99,43.3,,19.49,0.468
EST_002,24/01/2023 23:00,15.4994,-89.1554,16.65,,30.24,17.45,0.473
EST_002,25/01/2023 00:00,15.4994,-89.1554,25.72,38.97,46.37,22.82,0.514
EST_002,25/01/2023 01:00,15.4994,-89.1554,26.44,52.84,34.96,22.76,0.362
EST_002,25/01/2023 02:00,15.4994,-89.1554,28.1,48.15,48.22,19.34,0.495
EST_002,25/01/2023 03:00,15.4994,-89.1554,21.9,46.92,50.28,14.07,0.715
EST_002,25/01/2023 04:00,15.4994,-89.1554,32.92,57.83,56.29,26.28,0.702
EST_002,25/01/2023 05:00,15.4994,-89.1554,26.97,56.73,49.23,22.09,
EST_002,25/01/2023 06:00,15.4994,-89.1554,35.29,66.92,41.48,29.07,0.811
EST_002,25/01/2023 07:00,15.4994,-89.1554,32.06,60.02,64.53,30.83,0.936
EST_002,25/01/2023 08:00,15.4994,-89.1554,35.91,61.65,66.96,22.56,1.027
EST_002,25/01/2023 09:00,15.4994,-89.1554,27.0,50.46,36.22,34.06,0.956
EST_002,25/01/2023 10:00,15.4994,-89.1554,39.19,80.09,53.69,37.5,1.213
EST_002,25/01/2023 11:00,15.4994,-89.1554,42.16,,56.01,38.91,1.221
EST_002,25/01/2023 12:00,15.4994,-89.1554,40.0,76.24,45.96,36.59,1.168
EST_002,25/01/2023 13:00,15.4994,-89.1554,50.49,91.25,30.66,25.84,1.005
EST_002,25/01/2023 14:00,15.4994,-89.1554,34.9,63.82,20.57,41.31,0.958
EST_002,25/01/2023 15:00,15.4994,-89.1554,36.31,79.14,26.67,35.71,0.979
EST_002,25/01/2023 16:00,15.4994,-89.1554,32.54,68.18,25.16,25.98,0.956
EST_002,25/01/2023 17:00,15.4994,-89.1554,31.83,57.93,21.64,26.13,0.701
EST_002,25/01/2023 18:00,15.4994,-89.1554,37.22,68.72,18.2,29.16,0.849
EST_002,25/01/2023 19:00,15.4994,-89.1554,36.87,60.75,9.85,,0.851
EST_002,25/01/2023 20:00,15.4994,-89.1554,23.57,41.04,26.91,21.56,0.708
EST_002,25/01/2023 21:00,15.4994,-89.1554,21.39,40.98,30.57,26.47,0.52
EST_002,25/01/2023 22:00,15.4994,-89.1554,17.63,38.55,32.01,12.11,0.461
EST_002,25/01/2023 23:00,15.4994,-89.1554,28.95,58.11,35.93,15.06,0.54
EST_002,26/01/2023 00:00,15.4994,-89.1554,27.69,40.97,56.79,9.68,0.485
EST_002,26/01/2023 01:00,15.4994,-89.1554,21.9,47.24,38.93,15.79,0.555
EST_002,26/01/2023 02:00,15.4994,-89.1554,16.45,28.9,62.81,28.61,0.6
EST_002,26/01/2023 03:00,15.4994,-89.1554,18.49,25.39,46.8,32.63,0.697
EST_002,26/01/2023 04:00,15.4994,-89.1554,27.95,,68.41,25.17,0.537
EST_002,26/01/2023 05:00,15.4994,-89.1554,32.26,69.78,71.65,22.74,0.745
EST_002,26/01/2023 06:00,15.4994,-89.1554,21.77,41.3,57.07,26.89,0.764
EST_002,26/01/2023 07:00,15.4994,-89.1554,33.09,65.23,75.93,32.44,0.868
EST_002,26/01/2023 08:00,15.4994,-89.1554,45.2,87.51,62.01,24.19,1.036
EST_002,26/01/2023 09:00,15.4994,-89.1554,38.1,79.74,45.37,30.79,1.109
EST_002,26/01/2023 10:00,15.4994,-89.1554,48.23,92.63,46.26,42.1,1.2
EST_002,26/01/2023 11:00,15.4994,-89.1554,45.03,70.43,56.5,30.5,1.132
EST_002,26/01/2023 12:00,15.4994,-89.1554,36.7,82.14,49.23,32.25,1.089
EST_002,26/01/2023 13:00,15.4994,-89.1554,40.32,81.11,24.24,35.79,1.064
EST_002,26/01/2023 14:00,15.4994,-89.1554,40.15,68.19,28.61,36.34,0.886
EST_002,26/01/2023 15:00,15.4994,-89.1554,34.44,53.76,27.89,30.53,1.146
EST_002,26/01/2023 16:00,15.4994,-89.1554,32.29,62.16,17.6,32.38,0.918
EST_002,26/01/2023 17:00,15.4994,-89.1554,42.26,73.85,,33.11,0.928
EST_002,26/01/2023 18:00,15.4994,-89.1554,27.26,51.7,22.34,37.81,
EST_002,26/01/2023 19:00,15.4994,-89.1554,34.95,68.86,20.06,25.3,0.598
EST_002,26/01/2023 20:00,15.4994,-89.1554,24.97,40.41,34.59,23.79,
EST_002,26/01/2023 21:00,15.4994,-89.1554,24.95,35.99,,29.98,0.743
EST_002,26/01/2023 22:00,15.4994,-89.1554,26.31,50.44,40.07,18.33,0.569
EST_002,26/01/2023 23:00,15.4994,-89.1554,19.51,30.85,18.15,13.65,0.452
EST_002,27/01/2023 00:00,15.4994,-89.1554,25.0,46.17,35.46,21.25,0.487
EST_002,27/01/2023 01:00,15.4994,-89.1554,12.28,11.35,55.67,25.65,
EST_002,27/01/2023 02:00,15.4994,-89.1554,25.71,44.26,65.7,22.88,0.634
EST_002,27/01/2023 03:00,15.4994,-89.1554,12.76,28.69,46.41,21.86,0.441
EST_002,27/01/2023 04:00,15.4994,-89.1554,26.04,51.72,48.42,16.76,0.813
EST_002,27/01/2023 05:00,15.4994,-89.1554,33.86,54.65,64.99,25.64,0.819
EST_002,27/01/2023 06:00,15.4994,-89.1554,35.29,54.18,53.77,34.17,0.785
EST_002,27/01/2023 07:00,15.4994,-89.1554,28.28,51.03,56.63,23.9,0.758
EST_002,27/01/2023 08:00,15.4994,-89.1554,31.34,60.9,66.08,30.78,1.055
EST_002,27/01/2023 09:00,15.4994,-89.1554,35.82,67.72,48.7,31.72,1.06
EST_002,27/01/2023 10:00,15.4994,-89.1554,41.79,71.12,30.35,31.44,0.914
EST_002,27/01/2023 11:00,15.4994,-89.1554,31.7,59.44,32.17,36.97,1.067
